"id_polifenol"	"polifenol"	"id_cancer"	"cancer"	"quant"	"pmids"
"4177"	"529"	"4-octylphenol"	"230098"	"Hepatocellular carcinoma"	1	"11800169"
"4178"	"3662"	"3-tert-butyl-4-hydroxyanisole"	"230098"	"Hepatocellular carcinoma"	1	"6692393"
"4179"	"818"	"4,4'-isopropylidene diphenol"	"230098"	"Hepatocellular carcinoma"	1	"3934671"
"4180"	"6548"	"artocarpin flavonoid"	"230098"	"Hepatocellular carcinoma"	1	"27064012"
"4181"	"52"	"Diflunisal"	"230098"	"Hepatocellular carcinoma"	1	"26695731"
"4182"	"7885"	"hydroxysafflor yellow A"	"230098"	"Hepatocellular carcinoma"	2	"28966242,25720342"
"4183"	"5525"	"cyanidin 3-rutinoside"	"230098"	"Hepatocellular carcinoma"	1	"29800916"
"4184"	"106"	"Benzoflavones"	"230098"	"Hepatocellular carcinoma"	1	"6406051"
"4185"	"3661"	"2-tert-butyl-4-hydroxyanisole"	"230098"	"Hepatocellular carcinoma"	4	"1340765,6692393,8269610,2860980"
"4186"	"5941"	"3-hydroxy-4,3',4',5'-tetramethoxychalcone"	"230098"	"Hepatocellular carcinoma"	1	"19875299"
"4187"	"5720"	"4,3',4',5'- tetramethoxychalcone"	"230098"	"Hepatocellular carcinoma"	1	"19875299"
"4188"	"2336"	"octyl gallate"	"230098"	"Hepatocellular carcinoma"	2	"29288082,23835774"
"4189"	"343"	"2,5-dichloro-4-bromophenol"	"230098"	"Hepatocellular carcinoma"	1	"11238185"
"4190"	"2161"	"nifuroxazide"	"230098"	"Hepatocellular carcinoma"	2	"26154152,28498414"
"4191"	"7632"	"quercetin-3-O-beta-D-galactopyranoside"	"230098"	"Hepatocellular carcinoma"	1	"18828600"
"4192"	"72"	"Phenyl Ethers"	"230098"	"Hepatocellular carcinoma"	1	"17509781"
"4193"	"472"	"isoacteoside"	"230098"	"Hepatocellular carcinoma"	1	"20161953"
"4194"	"4161"	"3,5-dihydroxyphenylglycine"	"230098"	"Hepatocellular carcinoma"	2	"22706282,28455267"
"4195"	"7518"	"quercetin-3-O-alpha-arabinofuranoside"	"230098"	"Hepatocellular carcinoma"	1	"18828600"
"4196"	"7736"	"7-monohydroxyethylrutoside"	"230098"	"Hepatocellular carcinoma"	1	"22287334"
"4197"	"418"	"thiophenol"	"230098"	"Hepatocellular carcinoma"	1	"29550886"
"4198"	"6587"	"glycitin"	"230098"	"Hepatocellular carcinoma"	1	"14968209"
"4199"	"5963"	"3,5,2',4'-tetrahydroxychalcone"	"230098"	"Hepatocellular carcinoma"	1	"21770460"
"4200"	"1262"	"4-dodecylaminophenol"	"230098"	"Hepatocellular carcinoma"	1	"17092729"
"4201"	"4103"	"gnetin H"	"230098"	"Hepatocellular carcinoma"	1	"12135100"
"4202"	"2332"	"lauryl gallate"	"230098"	"Hepatocellular carcinoma"	1	"23835774"
"4203"	"2066"	"NSC 680410"	"230098"	"Hepatocellular carcinoma"	1	"19442148"
"4204"	"903"	"vineatrol"	"230098"	"Hepatocellular carcinoma"	1	"18627786"
"4205"	"3336"	"N-hydroxy-5-ethoxymethyloxy-2-methyl-4-(4-phenoxybenzoyl)aminopentanamide"	"230098"	"Hepatocellular carcinoma"	1	"11856483"
"4206"	"7810"	"rotenolone"	"230098"	"Hepatocellular carcinoma"	1	"23895019"
"4207"	"6236"	"nymphaeol C"	"230098"	"Hepatocellular carcinoma"	1	"21790499"
"4208"	"5791"	"metochalcone"	"230098"	"Hepatocellular carcinoma"	1	"19875299"
"4209"	"5854"	"2'-hydroxy-3,4,3',4',6'-pentamethoxychalcone"	"230098"	"Hepatocellular carcinoma"	2	"19875299,27300477"
"4210"	"7726"	"troxerutin"	"230098"	"Hepatocellular carcinoma"	2	"27488610,28628229"
"4211"	"4588"	"breviscapine"	"230098"	"Hepatocellular carcinoma"	2	"20091746,28229971"
"4212"	"6654"	"5,2',4'-trihydroxy-6,7,5'-trimethoxyflavone"	"230098"	"Hepatocellular carcinoma"	3	"27131317,27834930,29328481"
"4213"	"696"	"2,2-bis(4-hydroxyphenyl)-1,1,1-trichloroethane"	"230098"	"Hepatocellular carcinoma"	2	"11800169,10854714"
"4214"	"7641"	"quercetin-3'-O-beta-D-glucopyranoside"	"230098"	"Hepatocellular carcinoma"	1	"18828600"
"4215"	"6752"	"zapotin"	"230098"	"Hepatocellular carcinoma"	1	"17228877"
"4216"	"5465"	"vitexin-2-O-xyloside"	"230098"	"Hepatocellular carcinoma"	1	"28283822"
"4217"	"7050"	"3'-chloro-5,7-dimethoxyisoflavone"	"230098"	"Hepatocellular carcinoma"	1	"12762787"
"4218"	"1961"	"tri-o-cresyl phosphate"	"230098"	"Hepatocellular carcinoma"	1	"15451303"
"4219"	"1932"	"3,5-di-tert-butyl-4-hydroxytoluene"	"230098"	"Hepatocellular carcinoma"	1	"2860980"
"4220"	"7151"	"vicenin"	"230098"	"Hepatocellular carcinoma"	1	"27396915"
"4221"	"1804"	"guaiacylglycerol-beta-coniferyl ether"	"230098"	"Hepatocellular carcinoma"	1	"22253109"
"4222"	"5129"	"echinoside"	"230098"	"Hepatocellular carcinoma"	1	"21726060"
"4223"	"184"	"trilobatin"	"230098"	"Hepatocellular carcinoma"	1	"26633321"
"4224"	"5701"	"2',4'-dihydroxy-3,4,5-trimethoxychalcone"	"230098"	"Hepatocellular carcinoma"	1	"19875299"
"4225"	"5910"	"3'-formyl-4',6'-dihydroxy-2'-methoxy-5'-methylchalcone"	"230098"	"Hepatocellular carcinoma"	1	"17430639"
"4226"	"1642"	"FLLL 32"	"230098"	"Hepatocellular carcinoma"	2	"20712901,20818158"
"4227"	"3605"	"lyoniresinol"	"230098"	"Hepatocellular carcinoma"	2	"22253109,19950049"
"4228"	"6464"	"cirsiliol"	"230098"	"Hepatocellular carcinoma"	1	"27566208"
"4229"	"1417"	"1,2-dihydroxy-4'-chlorobiphenyl"	"230098"	"Hepatocellular carcinoma"	1	"15025504"
"4230"	"5996"	"3-(2-chlorophenyl)-1-(2,4-dihydroxyphenyl)prop-2-en-1-one"	"230098"	"Hepatocellular carcinoma"	1	"15165144"
"4231"	"559"	"squamosamide"	"230098"	"Hepatocellular carcinoma"	1	"21835169"
"4232"	"5006"	"procyanidin B1"	"230098"	"Hepatocellular carcinoma"	1	"22227333"
"4233"	"7650"	"3,7-O-dimethylquercetin"	"230098"	"Hepatocellular carcinoma"	1	"14751306"
"4234"	"7825"	"alpha-toxicarol"	"230098"	"Hepatocellular carcinoma"	2	"14510590,14751306"
"4235"	"2486"	"1,3,6-tri-O-galloylglucopyranose"	"230098"	"Hepatocellular carcinoma"	1	"21595573"
"4236"	"2090"	"10'(Z),13'(E),15'(E)-heptadecatrienylhydroquinone"	"230098"	"Hepatocellular carcinoma"	1	"23088786"
"4237"	"6626"	"cajanol"	"230098"	"Hepatocellular carcinoma"	1	"21164560"
"4238"	"460"	"suillin"	"230098"	"Hepatocellular carcinoma"	2	"24606477,19616521"
"4239"	"4673"	"3,7-dimethoxyflavone"	"230098"	"Hepatocellular carcinoma"	2	"21660448,28638884"
"4240"	"4046"	"3-hydroxyphloretin"	"230098"	"Hepatocellular carcinoma"	1	"26633321"
"4241"	"7180"	"apigenin-8-C-beta-D-glucopyranoside"	"230098"	"Hepatocellular carcinoma"	1	"17202857"
"4242"	"2458"	"glucogallin"	"230098"	"Hepatocellular carcinoma"	1	"24389959"
"4243"	"4747"	"4'-bromoflavone"	"230098"	"Hepatocellular carcinoma"	1	"9973203"
"4244"	"1383"	"neodymium pyrocatechin disulfonate"	"230098"	"Hepatocellular carcinoma"	2	"26314304,21338235"
"4245"	"6096"	"eriocitrin"	"230098"	"Hepatocellular carcinoma"	1	"27766389"
"4246"	"5611"	"epiafzelechin"	"230098"	"Hepatocellular carcinoma"	1	"23772110"
"4247"	"4714"	"epimedin C"	"230098"	"Hepatocellular carcinoma"	1	"16112786"
"4248"	"78"	"Clofenapate"	"230098"	"Hepatocellular carcinoma"	2	"9298250,8001222"
"4249"	"4791"	"myricetin 3-O-(2'',3''-di-O-galloyl)rhamnopyranoside"	"230098"	"Hepatocellular carcinoma"	1	"21595573"
"4250"	"7635"	"quercetin-3-O-alpha-L-rhamnopyranoside"	"230098"	"Hepatocellular carcinoma"	1	"24250510"
"4251"	"2987"	"succinyldisalicylic acid"	"230098"	"Hepatocellular carcinoma"	1	"24766798"
"4252"	"5079"	"flavangenol"	"230098"	"Hepatocellular carcinoma"	1	"22227333"
"4253"	"6380"	"oroxin B"	"230098"	"Hepatocellular carcinoma"	1	"29720833"
"4254"	"5197"	"Ikarisoside A"	"230098"	"Hepatocellular carcinoma"	1	"16125732"
"4255"	"3408"	"4-phenoxyphenol"	"230098"	"Hepatocellular carcinoma"	1	"28531143"
"4256"	"171"	"p-decylaminophenol"	"230098"	"Hepatocellular carcinoma"	1	"17092729"
"4257"	"7069"	"isoorientin-2''-O-arabinopyranosyl"	"230098"	"Hepatocellular carcinoma"	1	"27130644"
"4258"	"5399"	"7,7''-dimethoxyagastisflavone"	"230098"	"Hepatocellular carcinoma"	1	"21915931"
"4259"	"4157"	"bilobol"	"230098"	"Hepatocellular carcinoma"	1	"26622605"
"4260"	"5157"	"kurarinol"	"230098"	"Hepatocellular carcinoma"	1	"24997323"
"4261"	"3225"	"decabromobiphenyl ether"	"230098"	"Hepatocellular carcinoma"	1	"17509781"
"4262"	"7485"	"kaempherol 3-O-beta-rhamnopyranosyl (1-6)-beta-D-glucopyranoside"	"230098"	"Hepatocellular carcinoma"	1	"29901131"
"4263"	"4716"	"5,4'-diamino-6,8,3'-trifluoroflavone"	"230098"	"Hepatocellular carcinoma"	1	"9191967"
"4264"	"3691"	"2-(4-(2,2-dichlorocyclopropyl)phenoxy)propane"	"230098"	"Hepatocellular carcinoma"	1	"6692393"
"4265"	"7779"	"cristacarpin"	"230098"	"Hepatocellular carcinoma"	1	"17964704"
"4266"	"6003"	"boesenbergin A"	"230098"	"Hepatocellular carcinoma"	1	"22358425"
"4267"	"7568"	"7,3',4'-trimethylquercetin"	"230098"	"Hepatocellular carcinoma"	1	"14751306"
"4268"	"6957"	"6,6,8-triethyldesmosdumotin B"	"230098"	"Hepatocellular carcinoma"	1	"23293751"
"4269"	"2049"	"menahydroquinone-4"	"230098"	"Hepatocellular carcinoma"	2	"25416411,28943616"
"4270"	"3549"	"ardisenone"	"230098"	"Hepatocellular carcinoma"	1	"20561930"
"4271"	"904"	"afzelechin"	"230098"	"Hepatocellular carcinoma"	1	"23772110"
"4272"	"7592"	"5,7,3',4'-tetramethylquercetin"	"230098"	"Hepatocellular carcinoma"	1	"14751306"
"4273"	"7237"	"dehydrosilybin"	"230098"	"Hepatocellular carcinoma"	1	"21328458"
"4274"	"2060"	"2-(10-heptadecenyl)-1,4-hydroquinone"	"230098"	"Hepatocellular carcinoma"	1	"23088786"
"4275"	"7067"	"III-10"	"230098"	"Hepatocellular carcinoma"	1	"26164795"
"4276"	"2214"	"3-hexaprenyl-4-hydroxybenzoic acid"	"230098"	"Hepatocellular carcinoma"	1	"19589234"
"4277"	"4844"	"3',5'-di-C-glucopyranosylphloretin"	"230098"	"Hepatocellular carcinoma"	1	"26633321"
"4278"	"6136"	"5,7,3',5'-tetrahydroxyflavanone"	"230098"	"Hepatocellular carcinoma"	1	"19994890"
"4279"	"6982"	"DHF 18"	"230098"	"Hepatocellular carcinoma"	1	"21093431"
"4280"	"7897"	"3,4-methylenedioxy-3',4',5'-trimethoxy chalcone"	"230098"	"Hepatocellular carcinoma"	1	"26907262"
"4281"	"847"	"xantocillin"	"230098"	"Hepatocellular carcinoma"	1	"22822377"
"4282"	"4407"	"8-C-(E-phenylethenyl)-norartocarpetin"	"230098"	"Hepatocellular carcinoma"	1	"26675844"
"4283"	"5349"	"5-hydroxy-8-methoxy-2-phenyl-7-(4-(pyrrolidin-1-yl)butoxy)4H-chromen-4-one"	"230098"	"Hepatocellular carcinoma"	1	"23835921"
"4284"	"3906"	"hyperforin"	"230098"	"Hepatocellular carcinoma"	1	"21751836"
"4285"	"3004"	"aspirin, caffeine, codeine drug combination"	"230098"	"Hepatocellular carcinoma"	1	"22940450"
"4286"	"6090"	"dioclein"	"230098"	"Hepatocellular carcinoma"	1	"29039470"
"4287"	"4206"	"5-(2'-oxoheptadecyl)resorcinol"	"230098"	"Hepatocellular carcinoma"	1	"12562085"
"4288"	"4207"	"5-(2'-oxononadecyl)resorcinol"	"230098"	"Hepatocellular carcinoma"	1	"12562085"
"4289"	"5456"	"4''-O-methyl-I3,II8-biapigenin"	"230098"	"Hepatocellular carcinoma"	1	"17365688"
"4290"	"6174"	"(2S)-8-formyl-5-hydroxy-7-methoxy-6-methylflavanone"	"230098"	"Hepatocellular carcinoma"	1	"17430639"
"4291"	"1592"	"EF25-(GSH)2"	"230098"	"Hepatocellular carcinoma"	1	"25268357"
"4292"	"7790"	"neorautenol"	"230098"	"Hepatocellular carcinoma"	1	"17964704"
"4293"	"4898"	"corylin"	"230098"	"Hepatocellular carcinoma"	1	"29382035"
"4294"	"1829"	"2-ethylhexyl 2,4-dichlorophenoxyacetate"	"230098"	"Hepatocellular carcinoma"	1	"26929583"
"4295"	"2337"	"M3OMG"	"230098"	"Hepatocellular carcinoma"	1	"20862963"
"4296"	"7248"	"kaempferol 3-O-beta-D-glucopyranosyl-(1''-2')-O-alpha-L-arabinopyranoside"	"230098"	"Hepatocellular carcinoma"	1	"24250510"
"4297"	"7052"	"(3S)-5-guaiacyl-3-hydroxypentanoic acid"	"230098"	"Hepatocellular carcinoma"	1	"22253109"
"4298"	"3514"	"1'-hydroxy-2',3'-dehydroestragole"	"230098"	"Hepatocellular carcinoma"	1	"3016723"
"4299"	"3121"	"ethyl O-(N-(4-carboxyphenyl)carbamoyl)mycophenolate"	"230098"	"Hepatocellular carcinoma"	1	"7274650"
"4300"	"1118"	"4-hydroxyphenyl tert-butylnitrone"	"230098"	"Hepatocellular carcinoma"	1	"19886748"
"4301"	"7143"	"clerodendrin"	"230098"	"Hepatocellular carcinoma"	1	"21595573"
"4302"	"6638"	"5-methoxyxanthocercin A"	"230098"	"Hepatocellular carcinoma"	1	"12762787"
"4303"	"3704"	"beta-diethylaminoethyl alpha-4-chlorophenoxyisobutyrate"	"230098"	"Hepatocellular carcinoma"	1	"85485"
"4304"	"5019"	"(2S)-5-hydroxy-7-methoxy-8-((E)-3-oxo-1-butenyl)flavanone"	"230098"	"Hepatocellular carcinoma"	1	"14510590"
"4305"	"4339"	"myricetin-3-O-rhamnoside (C7-O-C7) myricetin-3-O-rhamnoside"	"230098"	"Hepatocellular carcinoma"	1	"24304383"
"4306"	"7653"	"quercetin 3-O-(6''-O-malonyl)glucoside"	"230098"	"Hepatocellular carcinoma"	1	"24985107"
"4307"	"3230"	"di-(4-aminophenyl)ether"	"230098"	"Hepatocellular carcinoma"	1	"2629100"
"4308"	"104"	"Flavonoids"	"538"	"Ovarian Cancer"	103	"26119952,27019365,27414207,26113875,29421517,25242120,23502466,29223588,15947208,19903849,28763204,26315556,29142606,23570653,18430509,10418944,19838928,24612139,27426510,2257224,28571726,25522537,21660680,28286420,28950682,29734760,29070784,25845666,21244577,26893740,29587527,28436480,2131036,19447105,29512690,9081370,25771121,28934130,29438890,9381980,28587346,26098839,28482871,25405327,28912871,29761845,27585998,19172579,19005980,25776829,17063376,26345098,28111515,17285121,29324735,21625365,18974065,29844670,20459793,24885709,10353585,11595883,15913998,17357971,15746177,27039735,26084155,18097594,26320438,26320439,17197231,23768357,27279694,9815559,26320443,26434118,28119082,28599307,27616072,17071632,26520390,21246822,27904580,21351454,22866004,28588737,27814590,8808829,12510833,24818141,22837693,17326683,21584546,24359131,8482562,25870037,19725578,9563007,15043430,25855013,29564969,27045836,26255457"
"4309"	"8"	"Curcumin"	"538"	"Ovarian Cancer"	96	"26985864,16376585,17218783,22508043,20591475,19020741,17174384,18214481,26607901,16800992,25118487,23983610,28345465,22159410,20693500,21885917,25667441,12520734,22594559,19676105,19016748,19647363,25646742,23991988,24065177,22812232,11776634,28175963,20934509,15165116,24733049,26873414,22801507,24914015,27221847,27618095,27585998,25543980,14676209,19236381,28934730,23730903,20429876,21702507,27895754,24870723,28111949,21859497,11795474,23663277,25503135,25016976,27272792,25275041,23701832,24012589,19329324,29700289,17545551,12447990,23660215,23479219,26987300,17197231,22791660,27863439,16398441,22284780,19278222,28245646,29728868,25964558,29232190,23909128,21508356,26085082,27461697,24522815,18462866,25429431,26316750,22199293,23155250,24440402,21167595,24403514,29089332,29017913,28658642,22576113,9868158,28217982,20845461,26548708,26130461,29805775"
"4310"	"96"	"Polyphenols"	"538"	"Ovarian Cancer"	31	"27540692,22508043,26119952,17475222,29301413,25667441,28868867,26530725,20682977,25522537,26893740,24565968,27951496,27270317,25931821,26648098,25498967,16741061,27618095,26851019,25927922,27787915,23967153,25663929,17197231,29301278,28856729,29714468,16556056,19588362,22576113"
"4311"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"538"	"Ovarian Cancer"	69	"23696862,22672985,19426671,11085518,22176685,15598681,21687949,15250250,17900261,15372629,17024969,21187340,10537288,15581951,15050414,29797601,24395385,22534171,26461347,12087097,22472210,22479527,28287251,12478895,21637924,22543706,19087521,20309937,26135903,11994371,21912264,18949358,11467775,19608641,20702723,20215102,27458161,19116446,10531373,12180971,11162898,25756515,28885729,15860581,21339740,10331740,21092551,10597250,24596063,18854640,14676209,12767518,15947112,26526982,22665040,19513623,17611702,16376882,29731988,26681060,29103028,29781537,21123455,23285101,10958792,12562385,22312289,20565902,15302591"
"4312"	"127"	"Genistein"	"538"	"Ovarian Cancer"	59	"23229410,24604613,17234261,10200535,12730675,24959264,17291540,22447287,16353157,21801124,18514188,19732843,23438830,9102218,28950682,21340606,23933164,28627607,15161029,9381980,15634453,11835393,28003845,7945420,15893418,29743815,19005980,26407941,12948406,22549810,10702246,28111515,27076627,12899800,17048629,18687658,25503135,19025644,18155830,11753986,17197231,16398441,22284780,12094620,25165122,24379833,26504026,19487548,16507219,10533460,27908969,24403514,20099489,12163380,20019181,9563007,19364253,29088827,24716121"
"4313"	"122"	"Quercetin"	"538"	"Ovarian Cancer"	46	"26622357,8157359,23044718,27121110,24612139,2257224,25522537,23858960,25937243,2131036,28677813,9381980,7723587,24999622,27618095,14625852,19005980,25776829,28188387,24133573,9042300,27224244,29844670,26986492,10353585,11595883,25275041,25611565,29317830,9343925,12447990,16398441,22284780,28188793,23768357,26434118,26160305,25964558,28335466,21246822,27904580,24032269,21584546,8482562,9563007,17194528"
"4314"	"5606"	"epigallocatechin gallate"	"538"	"Ovarian Cancer"	30	"20368822,24452912,15350370,16594917,20682977,29576805,16818507,27270317,16402374,26648098,16741061,27618095,20126997,23476648,23333498,16786054,19113837,21698451,25927922,29256569,22284780,17487111,21508356,23155251,22199293,10518005,21903153,24403514,29017913,28961534"
"4315"	"2167"	"phenolic acid"	"538"	"Ovarian Cancer"	18	"29223588,22325591,20693500,29693189,26530725,28179945,25931821,7488239,24885709,24870723,25636863,25005945,21246822,28811233,24818141,21903153,22628042,26255457"
"4316"	"49"	"Aspirin"	"538"	"Ovarian Cancer"	30	"18196976,20404564,11801560,19621391,18575740,17760507,28356941,12383533,17593823,16376882,27638860,26353776,24155779,12648598,15254653,23483185,18606441,17037745,26316750,28679740,17545608,15456535,21735687,18158574,28264838,27347106,24932579,9102213,18302761,16497833"
"4317"	"109"	"Catechin"	"538"	"Ovarian Cancer"	9	"24452912,27470560,15380225,27224244,16786054,10518005,21903153,19588362,28961534"
"4318"	"125"	"Isoflavones"	"538"	"Ovarian Cancer"	20	"29552162,26325371,12730675,16353157,21801124,19472400,28950682,15893418,29761845,28111515,21677151,19025644,29660466,12094620,25165122,16507219,18482833,19364253,24716121,16784025"
"4319"	"110"	"Chalcones"	"538"	"Ovarian Cancer"	12	"25180593,26119952,27447570,25061803,10418944,28750204,28327308,7575989,15913998,28466786,19714673,28222316"
"4320"	"3089"	"1,1-diphenyl-2-picrylhydrazyl"	"538"	"Ovarian Cancer"	17	"28699489,26514745,28179945,29383946,26924226,26537084,27224244,24885709,27039735,26320438,26320439,25005945,23768357,27279694,26320443,27673552,27534135"
"4321"	"114"	"Apigenin"	"538"	"Ovarian Cancer"	15	"15947208,25544427,19447105,25405327,19005980,12703988,28443516,18974065,15746177,22284780,27616072,17071632,22837693,19725578,17149790"
"4322"	"113"	"Flavones"	"538"	"Ovarian Cancer"	12	"29039573,21893035,20734985,29904922,29808795,29383946,15913998,24772822,19714673,28119082,27814590,21556497"
"4323"	"38"	"Gallic Acid"	"538"	"Ovarian Cancer"	9	"29693189,26530725,24885709,25794927,25636863,25663929,27293459,21903153,23627273"
"4324"	"117"	"Luteolin"	"538"	"Ovarian Cancer"	6	"29808795,19005980,21959807,29173024,22284780,27198989"
"4325"	"1"	"Phenols"	"538"	"Ovarian Cancer"	13	"10926802,22465181,25522537,1955187,15205340,24885709,15461258,7604397,21216151,23772309,15297183,24900252,6254273"
"4326"	"105"	"Anthocyanins"	"538"	"Ovarian Cancer"	3	"26704080,28991298,28428026"
"4327"	"7235"	"silybin"	"538"	"Ovarian Cancer"	8	"26482609,23570653,28884602,28824426,28411546,9081370,18507063,14556934"
"4328"	"129"	"Rotenone"	"538"	"Ovarian Cancer"	9	"23027625,19732843,23438830,18006827,26288178,21158717,9264320,24858344,15043430"
"4329"	"121"	"Kaempferols"	"538"	"Ovarian Cancer"	10	"19838928,29734760,29070784,19005980,21625365,20459793,22284780,22866004,21927533,25870037"
"4330"	"871"	"ABT-737"	"538"	"Ovarian Cancer"	13	"24650799,27935869,23344663,24523919,25585174,18056200,27980105,23735052,27080533,29434898,25627260,24103422,21169413"
"4331"	"6451"	"daidzein"	"538"	"Ovarian Cancer"	9	"29512690,15161029,29743815,19738422,11566575,12094620,28654894,18482833,19509228"
"4332"	"6065"	"baicalein"	"538"	"Ovarian Cancer"	7	"28081631,27414207,23502466,25811965,27735841,25663929,22284780"
"4333"	"7"	"Capsaicin"	"538"	"Ovarian Cancer"	4	"25522537,27272792,25275041,18054183"
"4334"	"4634"	"alvocidib"	"538"	"Ovarian Cancer"	10	"24084453,12810657,18307904,15868376,25528169,25118834,21176562,12174876,15027863,21556497"
"4335"	"120"	"Flavonols"	"538"	"Ovarian Cancer"	7	"26788108,25776829,7623025,24885709,18097594,28119082,27045836"
"4336"	"4522"	"chrysin"	"538"	"Ovarian Cancer"	6	"28816359,26514745,29383946,26924226,26151347,27470961"
"4337"	"123"	"Rutin"	"538"	"Ovarian Cancer"	6	"2257224,2131036,19005980,23768357,21584546,29564969"
"4338"	"285"	"bisphenol A"	"538"	"Ovarian Cancer"	22	"23229410,22552626,23810794,29603059,24308608,28111160,23933164,24997338,29653259,22343039,21277958,26407941,18854640,22549810,12628303,23850738,15461258,21826169,25690688,28811233,29718440,28709040"
"4339"	"39"	"Hydrolyzable Tannins"	"538"	"Ovarian Cancer"	3	"24885709,29324311,24818141"
"4340"	"130"	"Proanthocyanidins"	"538"	"Ovarian Cancer"	6	"26539720,21922132,29576805,28529565,19172579,29256569"
"4341"	"35"	"Hydroquinones"	"538"	"Ovarian Cancer"	4	"15571862,29519737,12204477,16854066"
"4342"	"111"	"Flavanones"	"538"	"Ovarian Cancer"	7	"10418944,28286420,18507063,24710903,17127502,27089313,15787448"
"4343"	"4502"	"fisetin"	"538"	"Ovarian Cancer"	4	"27121110,29544480,28598107,28119082"
"4344"	"6"	"Catechols"	"538"	"Ovarian Cancer"	2	"24523750,25498967"
"4345"	"25"	"Butylated Hydroxytoluene"	"538"	"Ovarian Cancer"	1	"27829607"
"4346"	"75"	"Butylated Hydroxyanisole"	"538"	"Ovarian Cancer"	6	"19325135,21143894,21556631,8751562,8616765,11156257"
"4347"	"6087"	"wogonin"	"538"	"Ovarian Cancer"	7	"24490490,12917023,21244577,29181409,20872277,29324735,22284780"
"4348"	"4519"	"myricetin"	"538"	"Ovarian Cancer"	4	"26113875,26782830,26315556,28588737"
"4349"	"4515"	"baicalin"	"538"	"Ovarian Cancer"	4	"23502466,29039573,28545442,25663929"
"4350"	"4500"	"procyanidin"	"538"	"Ovarian Cancer"	6	"27470560,19172579,23967153,20175642,25005945,27279694"
"4351"	"5608"	"epicatechin gallate"	"538"	"Ovarian Cancer"	3	"26648098,25794927,10518005"
"4352"	"1356"	"gingerol"	"538"	"Ovarian Cancer"	3	"18096028,18054183,18449496"
"4353"	"54"	"Salicylic Acid"	"538"	"Ovarian Cancer"	3	"22644854,22530891,18575740"
"4354"	"98"	"Propofol"	"538"	"Ovarian Cancer"	3	"25556276,27982283,23852894"
"4355"	"5607"	"gallocatechol"	"538"	"Ovarian Cancer"	3	"19172579,16786054,10518005"
"4356"	"5578"	"alpha-naphthoflavone"	"538"	"Ovarian Cancer"	2	"12093619,25516145"
"4357"	"44"	"Salicylates"	"538"	"Ovarian Cancer"	1	"23483185"
"4358"	"4559"	"theaflavin"	"538"	"Ovarian Cancer"	3	"29048667,27082635,26851019"
"4359"	"5808"	"isoliquiritigenin"	"538"	"Ovarian Cancer"	3	"22963151,29606882,28934130"
"4360"	"2344"	"methyl gallate"	"538"	"Ovarian Cancer"	5	"15380225,25816079,16786054,17487111,21903153"
"4361"	"4708"	"xanthohumol"	"538"	"Ovarian Cancer"	3	"10418944,25771121,21616523"
"4362"	"2284"	"rosmarinic acid"	"538"	"Ovarian Cancer"	1	"22325591"
"4363"	"112"	"Hesperidin"	"538"	"Ovarian Cancer"	5	"29142606,2257224,2131036,12510833,21584546"
"4364"	"6455"	"nobiletin"	"538"	"Ovarian Cancer"	3	"29635125,25845666,25663929"
"4365"	"10"	"Estrogens, Catechol"	"538"	"Ovarian Cancer"	1	"15050414"
"4366"	"4513"	"galangin"	"538"	"Ovarian Cancer"	1	"26113875"
"4367"	"6063"	"naringin"	"538"	"Ovarian Cancer"	5	"29456667,19005980,26345098,29928387,24710903"
"4368"	"1380"	"shogaol"	"538"	"Ovarian Cancer"	2	"18096028,18449496"
"4369"	"2158"	"protocatechuic acid"	"538"	"Ovarian Cancer"	1	"28229391"
"4370"	"5489"	"delphinidin"	"538"	"Ovarian Cancer"	2	"26704080,29122484"
"4371"	"6273"	"hesperetin"	"538"	"Ovarian Cancer"	2	"2131036,26520390"
"4372"	"1613"	"demethoxycurcumin"	"538"	"Ovarian Cancer"	3	"28345465,26987300,9868158"
"4373"	"93"	"Phloroglucinol"	"538"	"Ovarian Cancer"	5	"23628508,20127665,23669242,23286240,15303262"
"4374"	"6454"	"formononetin"	"538"	"Ovarian Cancer"	2	"29761845,29660466"
"4375"	"81"	"Fenofibrate"	"538"	"Ovarian Cancer"	1	"25341341"
"4376"	"7550"	"3-methylquercetin"	"538"	"Ovarian Cancer"	1	"21246822"
"4377"	"6461"	"acacetin"	"538"	"Ovarian Cancer"	1	"21893035"
"4378"	"1611"	"bis(4-hydroxycinnamoyl)methane"	"538"	"Ovarian Cancer"	4	"27349797,26987300,9868158,26548708"
"4379"	"69"	"Phenolsulfonphthalein"	"538"	"Ovarian Cancer"	2	"21541621,15737688"
"4380"	"126"	"Coumestrol"	"538"	"Ovarian Cancer"	1	"26698565"
"4381"	"5806"	"butein"	"538"	"Ovarian Cancer"	2	"26119952,27121110"
"4382"	"5509"	"cyanidin 3-O-glucoside"	"538"	"Ovarian Cancer"	2	"22994001,28428026"
"4383"	"969"	"3,4-dihydroxyphenacyl caffeate phenylpropanoid ester"	"538"	"Ovarian Cancer"	1	"23139124"
"4384"	"5844"	"4-dimethylamino-3',4'-dimethoxychalcone"	"538"	"Ovarian Cancer"	3	"18603835,11865194,10928117"
"4385"	"5819"	"licochalcone A"	"538"	"Ovarian Cancer"	2	"23921841,22465181"
